"parent_id","state_id","province_id","distrito_id","id","country_id","name","code","create_uid","create_date","write_uid","write_date","state_id-2","province_id-2"
"state_pe_2204","state_pe_22","state_pe_2204","state_pe_220401",1673,173,"Huallaga","220401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,1517
"state_pe_1104","state_pe_11","state_pe_1104","state_pe_110401",1674,173,"Palpa","110401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1156,1455
"state_pe_1306","state_pe_13","state_pe_1306","state_pe_130601",1675,173,"Otuzco","130601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1496
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150107",1676,173,"Chaclacayo","150107",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0701","state_pe_07","state_pe_0701","state_pe_070102",1677,173,"Bellavista","070102",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1152,1500
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150116",1678,173,"Lince","150116",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150109",1679,173,"Cieneguilla","150109",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1602","state_pe_16","state_pe_1602","state_pe_160201",1680,173,"Alto Amazonas","160201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1161,1431
"state_pe_0510","state_pe_05","state_pe_0510","state_pe_051001",1681,173,"Victor Fajardo","051001",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,1432
"state_pe_0605","state_pe_06","state_pe_0605","state_pe_060501",1682,173,"Contumaza","060501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1434
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150130",1683,173,"San Borja","150130",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150123",1684,173,"Pachacamac","150123",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_2113","state_pe_21","state_pe_2113","state_pe_211301",1685,173,"Yunguyo","211301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1419
"state_pe_2208","state_pe_22","state_pe_2208","state_pe_220801",1686,173,"Rioja","220801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,1488
"state_pe_0206","state_pe_02","state_pe_0206","state_pe_020601",1687,173,"Carhuaz","020601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1527
"state_pe_2106","state_pe_21","state_pe_2106","state_pe_210601",1688,173,"Huancane","210601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1394
"state_pe_1607","state_pe_16","state_pe_1607","state_pe_160701",1689,173,"Datem Del Marañon","160701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1161,1417
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150104",1690,173,"Barranco","150104",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0502","state_pe_05","state_pe_0502","state_pe_050201",1691,173,"Cangallo","050201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,1429
"state_pe_0805","state_pe_08","state_pe_0805","state_pe_080501",1692,173,"Canas","080501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1550
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150124",1693,173,"Pucusana","150124",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0701","state_pe_07","state_pe_0701","state_pe_070106",1694,173,"Ventanilla","070106",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1152,1500
"state_pe_1401","state_pe_14","state_pe_1401","state_pe_140101",1695,173,"Chiclayo","140101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1159,1405
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150110",1696,173,"Comas","150110",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0804","state_pe_08","state_pe_0804","state_pe_080401",1697,173,"Calca","080401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1518
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150136",1698,173,"San Miguel","150136",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_2112","state_pe_21","state_pe_2112","state_pe_211201",1699,173,"Sandia","211201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1484
"state_pe_0407","state_pe_04","state_pe_0407","state_pe_040701",1700,173,"Islay","040701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,1465
"state_pe_0504","state_pe_05","state_pe_0504","state_pe_050401",1701,173,"Huanta","050401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,1423
"state_pe_1902","state_pe_19","state_pe_1902","state_pe_190201",1702,173,"Daniel Alcides Carrion","190201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1164,1556
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150119",1703,173,"Lurin","150119",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150115",1704,173,"La Victoria","150115",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_2304","state_pe_23","state_pe_2304","state_pe_230401",1705,173,"Tarata","230401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1168,1569
"state_pe_0507","state_pe_05","state_pe_0507","state_pe_050701",1706,173,"Parinacochas","050701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,1492
"state_pe_1001","state_pe_10","state_pe_1001","state_pe_100101",1707,173,"Huanuco","100101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,1466
"state_pe_0602","state_pe_06","state_pe_0602","state_pe_060201",1708,173,"Cajabamba","060201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1519
"state_pe_2008","state_pe_20","state_pe_2008","state_pe_200801",1709,173,"Sechura","200801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1165,1522
"state_pe_1507","state_pe_15","state_pe_1507","state_pe_150701",1710,173,"Huarochiri","150701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1578
"state_pe_1607","state_pe_16","state_pe_1607","state_pe_160707",1711,173,"Iquitos","160707",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1161,1417
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150143",1712,173,"Villa Maria Del Triunfo","150143",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1309","state_pe_13","state_pe_1309","state_pe_130901",1713,173,"Sanchez Carrion","130901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1392
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150133",1714,173,"San Juan De Miraflores","150133",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150103",1715,173,"Ate","150103",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1208","state_pe_12","state_pe_1208","state_pe_120801",1716,173,"Yauli","120801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1157,1506
"state_pe_1504","state_pe_15","state_pe_1504","state_pe_150401",1717,173,"Canta","150401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1545
"state_pe_1102","state_pe_11","state_pe_1102","state_pe_110201",1718,173,"Chincha","110201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1156,1505
"state_pe_0402","state_pe_04","state_pe_0402","state_pe_040201",1719,173,"Camana","040201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,1537
"state_pe_1402","state_pe_14","state_pe_1402","state_pe_140201",1720,173,"Ferreñafe","140201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1159,1504
"state_pe_1209","state_pe_12","state_pe_1209","state_pe_120901",1721,173,"Chupaca","120901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1157,1453
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150105",1722,173,"Breña","150105",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_2005","state_pe_20","state_pe_2005","state_pe_200501",1723,173,"Paita","200501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1165,1389
"state_pe_2402","state_pe_24","state_pe_2402","state_pe_240201",1724,173,"Contralmirante Villar","240201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1169,1391
"state_pe_1009","state_pe_10","state_pe_1009","state_pe_100901",1725,173,"Puerto Inca","100901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,1444
"state_pe_0810","state_pe_08","state_pe_0810","state_pe_081001",1726,173,"Paruro","081001",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1523
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150129",1727,173,"San Bartolo","150129",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150125",1728,173,"Puente Piedra","150125",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0807","state_pe_08","state_pe_0807","state_pe_080701",1729,173,"Chumbivilcas","080701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1498
"state_pe_1603","state_pe_16","state_pe_1603","state_pe_160301",1730,173,"Loreto","160301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1161,1557
"state_pe_0210","state_pe_02","state_pe_0210","state_pe_021001",1731,173,"Huari","021001",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1497
"state_pe_2201","state_pe_22","state_pe_2201","state_pe_220101",1732,173,"Moyobamba","220101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,1495
"state_pe_2007","state_pe_20","state_pe_2007","state_pe_200701",1733,173,"Talara","200701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1165,1530
"state_pe_0902","state_pe_09","state_pe_0902","state_pe_090201",1734,173,"Acobamba","090201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1154,1456
"state_pe_1003","state_pe_10","state_pe_1003","state_pe_100301",1735,173,"Dos De Mayo","100301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,1483
"state_pe_0212","state_pe_02","state_pe_0212","state_pe_021201",1736,173,"Huaylas","021201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1548
"state_pe_0701","state_pe_07","state_pe_0701","state_pe_070104",1737,173,"La Perla","070104",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1152,1500
"state_pe_1204","state_pe_12","state_pe_1204","state_pe_120401",1738,173,"Jauja","120401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1157,1415
"state_pe_0904","state_pe_09","state_pe_0904","state_pe_090401",1739,173,"Castrovirreyna","090401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1154,1510
"state_pe_0812","state_pe_08","state_pe_0812","state_pe_081201",1740,173,"Quispicanchi","081201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1570
"state_pe_0401","state_pe_04","state_pe_0401","state_pe_040101",1741,173,"Arequipa","040101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,1445
"state_pe_1503","state_pe_15","state_pe_1503","state_pe_150301",1742,173,"Cajatambo","150301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1400
"state_pe_0403","state_pe_04","state_pe_0403","state_pe_040301",1743,173,"Caraveli","040301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,1509
"state_pe_0509","state_pe_05","state_pe_0509","state_pe_050901",1744,173,"Sucre","050901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,1433
"state_pe_1702","state_pe_17","state_pe_1702","state_pe_170201",1745,173,"Manu","170201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1162,1421
"state_pe_2501","state_pe_25","state_pe_2501","state_pe_250101",1746,173,"Coronel Portillo","250101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1170,1549
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150121",1747,173,"Pueblo Libre (Magdalena Vieja)","150121",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1005","state_pe_10","state_pe_1005","state_pe_100501",1748,173,"Huamalies","100501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,1418
"state_pe_0906","state_pe_09","state_pe_0906","state_pe_090601",1749,173,"Huaytara","090601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1154,1543
"state_pe_0220","state_pe_02","state_pe_0220","state_pe_022001",1750,173,"Yungay","022001",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1508
"state_pe_1901","state_pe_19","state_pe_1901","state_pe_190101",1751,173,"Pasco","190101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1164,1428
"state_pe_0216","state_pe_02","state_pe_0216","state_pe_021601",1752,173,"Pomabamba","021601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1410
"state_pe_1606","state_pe_16","state_pe_1606","state_pe_160601",1753,173,"Ucayali","160601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1161,1435
"state_pe_1205","state_pe_12","state_pe_1205","state_pe_120501",1754,173,"Junin","120501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1157,1479
"state_pe_2001","state_pe_20","state_pe_2001","state_pe_200101",1755,173,"Piura","200101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1165,1568
"state_pe_0103","state_pe_01","state_pe_0103","state_pe_010301",1756,173,"Bongara","010301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1146,1401
"state_pe_0303","state_pe_03","state_pe_0303","state_pe_030301",1757,173,"Antabamba","030301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1148,1513
"state_pe_1803","state_pe_18","state_pe_1803","state_pe_180301",1758,173,"Ilo","180301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1163,1561
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150128",1759,173,"Rimac","150128",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150140",1760,173,"Santiago De Surco","150140",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1508","state_pe_15","state_pe_1508","state_pe_150801",1761,173,"Huaura","150801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1398
"state_pe_1704","state_pe_17","state_pe_1704","state_pe_170401",1762,173,"Pto. Maldonado","170401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1162,1412
"state_pe_2101","state_pe_21","state_pe_2101","state_pe_210101",1763,173,"Puno","210101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1574
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150126",1764,173,"Punta Hermosa","150126",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0205","state_pe_02","state_pe_0205","state_pe_020501",1765,173,"Bolognesi","020501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1560
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150134",1766,173,"San Luis","150134",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0506","state_pe_05","state_pe_0506","state_pe_050601",1767,173,"Lucanas","050601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,1425
"state_pe_1802","state_pe_18","state_pe_1802","state_pe_180201",1768,173,"General Sanchez Cerro","180201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1163,1534
"state_pe_0406","state_pe_04","state_pe_0406","state_pe_040601",1769,173,"Condesuyos","040601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,1580
"state_pe_2210","state_pe_22","state_pe_2210","state_pe_221001",1770,173,"Tocache","221001",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,1516
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150113",1771,173,"Jesus Maria","150113",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1604","state_pe_16","state_pe_1604","state_pe_160401",1772,173,"Mariscal Ramon Castilla","160401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1161,1552
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150132",1773,173,"San Juan De Lurigancho","150132",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150131",1774,173,"San Isidro","150131",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0211","state_pe_02","state_pe_0211","state_pe_021101",1775,173,"Huarmey","021101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1547
"state_pe_0811","state_pe_08","state_pe_0811","state_pe_081101",1776,173,"Paucartambo","081101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1564
"state_pe_0611","state_pe_06","state_pe_0611","state_pe_061101",1777,173,"San Miguel","061101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1503
"state_pe_1703","state_pe_17","state_pe_1703","state_pe_170301",1778,173,"Tahuamanu","170301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1162,1403
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150112",1779,173,"Independencia","150112",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0813","state_pe_08","state_pe_0813","state_pe_081301",1780,173,"Urubamba","081301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1468
"state_pe_1312","state_pe_13","state_pe_1312","state_pe_131201",1781,173,"Viru","131201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1477
"state_pe_2004","state_pe_20","state_pe_2004","state_pe_200401",1782,173,"Morropon","200401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1165,1440
"state_pe_0219","state_pe_02","state_pe_0219","state_pe_021901",1783,173,"Sihuas","021901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1551
"state_pe_1505","state_pe_15","state_pe_1505","state_pe_150501",1784,173,"Cañete","150501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1390
"state_pe_2107","state_pe_21","state_pe_2107","state_pe_210701",1785,173,"Lampa","210701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1575
"state_pe_2108","state_pe_21","state_pe_2108","state_pe_210801",1786,173,"Melgar","210801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1461
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150102",1787,173,"Ancon","150102",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0610","state_pe_06","state_pe_0610","state_pe_061001",1788,173,"San Marcos","061001",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1413
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150111",1789,173,"El Agustino","150111",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1305","state_pe_13","state_pe_1305","state_pe_130501",1790,173,"Julcan","130501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1512
"state_pe_2207","state_pe_22","state_pe_2207","state_pe_220701",1791,173,"Picota","220701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,1487
"state_pe_2502","state_pe_25","state_pe_2502","state_pe_250201",1792,173,"Atalaya","250201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1170,1449
"state_pe_1502","state_pe_15","state_pe_1502","state_pe_150201",1793,173,"Barranca","150201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1436
"state_pe_0105","state_pe_01","state_pe_0105","state_pe_010501",1794,173,"Luya","010501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1146,1501
"state_pe_0803","state_pe_08","state_pe_0803","state_pe_080301",1795,173,"Anta","080301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1404
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150118",1796,173,"Lurigancho-Chosica","150118",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1801","state_pe_18","state_pe_1801","state_pe_180101",1797,173,"Mariscal Nieto","180101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1163,1393
"state_pe_1008","state_pe_10","state_pe_1008","state_pe_100801",1798,173,"Pachitea","100801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,1533
"state_pe_0405","state_pe_04","state_pe_0405","state_pe_040501",1799,173,"Caylloma","040501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,1386
"state_pe_2206","state_pe_22","state_pe_2206","state_pe_220601",1800,173,"Mariscal Caceres","220601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,1411
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150114",1801,173,"La Molina","150114",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1403","state_pe_14","state_pe_1403","state_pe_140301",1802,173,"Lambayeque","140301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1159,1553
"state_pe_0215","state_pe_02","state_pe_0215","state_pe_021501",1803,173,"Pallasca","021501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1388
"state_pe_0609","state_pe_06","state_pe_0609","state_pe_060901",1804,173,"San Ignacio","060901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1470
"state_pe_0305","state_pe_03","state_pe_0305","state_pe_030501",1805,173,"Cotabambas","030501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1148,1542
"state_pe_0701","state_pe_07","state_pe_0701","state_pe_070101",1806,173,"Callao","070101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1152,1500
"state_pe_1308","state_pe_13","state_pe_1308","state_pe_130801",1807,173,"Pataz","130801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1486
"state_pe_0503","state_pe_05","state_pe_0503","state_pe_050301",1808,173,"Huanca Sancos","050301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,1538
"state_pe_2503","state_pe_25","state_pe_2503","state_pe_250301",1809,173,"Padre Abad","250301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1170,1472
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150101",1810,173,"Lima","150101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1202","state_pe_12","state_pe_1202","state_pe_120201",1811,173,"Concepcion","120201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1157,1457
"state_pe_1506","state_pe_15","state_pe_1506","state_pe_150601",1812,173,"Huaral","150601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1546
"state_pe_0802","state_pe_08","state_pe_0802","state_pe_080201",1813,173,"Acomayo","080201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1526
"state_pe_0806","state_pe_08","state_pe_0806","state_pe_080601",1814,173,"Canchis","080601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1399
"state_pe_2301","state_pe_23","state_pe_2301","state_pe_230101",1815,173,"Tacna","230101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1168,1535
"state_pe_0104","state_pe_01","state_pe_0104","state_pe_010401",1816,173,"Condorcanqui","010401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1146,1499
"state_pe_0101","state_pe_01","state_pe_0101","state_pe_010101",1817,173,"Chachapoyas","010101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1146,1384
"state_pe_1105","state_pe_11","state_pe_1105","state_pe_110501",1818,173,"Pisco","110501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1156,1441
"state_pe_0808","state_pe_08","state_pe_0808","state_pe_080801",1819,173,"Espinar","080801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1438
"state_pe_0214","state_pe_02","state_pe_0214","state_pe_021401",1820,173,"Ocros","021401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1478
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150117",1821,173,"Los Olivos","150117",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0501","state_pe_05","state_pe_0501","state_pe_050101",1822,173,"Huamanga","050101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,1531
"state_pe_0213","state_pe_02","state_pe_0213","state_pe_021301",1823,173,"Mariscal Luzuriaga","021301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1474
"state_pe_0607","state_pe_06","state_pe_0607","state_pe_060701",1824,173,"Hualgayoc","060701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1572
