"fsm_parent_id","description","state_id","province_id","distrito_id","id","country_id","name","code","create_uid","create_date","write_uid","write_date","state_id-2","province_id-2"
"state_pe_0807","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0807","odoope_toponyms.state_pe_080707",2332,173,"Quiñota","080707",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1459
"state_pe_0807","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0807","odoope_toponyms.state_pe_080708",2333,173,"Velille","080708",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1459
"state_pe_0808","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0808","odoope_toponyms.state_pe_080801",2334,173,"Espinar","080801",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1460
"state_pe_0808","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0808","odoope_toponyms.state_pe_080802",2335,173,"Condoroma","080802",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1460
"state_pe_0808","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0808","odoope_toponyms.state_pe_080803",2336,173,"Coporaque","080803",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1460
"state_pe_0808","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0808","odoope_toponyms.state_pe_080804",2337,173,"Ocoruro","080804",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1460
"state_pe_0808","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0808","odoope_toponyms.state_pe_080805",2338,173,"Pallpata","080805",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1460
"state_pe_0808","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0808","odoope_toponyms.state_pe_080806",2339,173,"Pichigua","080806",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1460
"state_pe_0808","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0808","odoope_toponyms.state_pe_080807",2340,173,"Suyckutambo","080807",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1460
"state_pe_0808","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0808","odoope_toponyms.state_pe_080808",2341,173,"Alto Pichigua","080808",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1460
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080901",2342,173,"Santa Ana","080901",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080902",2343,173,"Echarate","080902",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080903",2344,173,"Huayopata","080903",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080904",2345,173,"Maranura","080904",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080905",2346,173,"Ocobamba","080905",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080906",2347,173,"Quellouno","080906",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080907",2348,173,"Kimbiri","080907",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080908",2349,173,"Santa Teresa","080908",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080909",2350,173,"Vilcabamba","080909",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080910",2351,173,"Pichari","080910",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080911",2352,173,"Inkawasi","080911",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080912",2353,173,"Villa Virgen","080912",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080913",2354,173,"Villa Kintiarina","080913",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0809","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0809","odoope_toponyms.state_pe_080914",2355,173,"Megantoni","080914",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1461
"state_pe_0810","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0810","odoope_toponyms.state_pe_081001",2356,173,"Paruro","081001",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1462
"state_pe_0810","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0810","odoope_toponyms.state_pe_081002",2357,173,"Accha","081002",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1462
"state_pe_0810","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0810","odoope_toponyms.state_pe_081003",2358,173,"Ccapi","081003",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1462
"state_pe_0810","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0810","odoope_toponyms.state_pe_081004",2359,173,"Colcha","081004",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1462
"state_pe_0810","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0810","odoope_toponyms.state_pe_081005",2360,173,"Huanoquite","081005",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1462
"state_pe_0810","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0810","odoope_toponyms.state_pe_081006",2361,173,"Omachaç","081006",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1462
"state_pe_0810","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0810","odoope_toponyms.state_pe_081007",2362,173,"Paccaritambo","081007",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1462
"state_pe_0810","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0810","odoope_toponyms.state_pe_081008",2363,173,"Pillpinto","081008",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1462
"state_pe_0810","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0810","odoope_toponyms.state_pe_081009",2364,173,"Yaurisque","081009",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1462
"state_pe_0811","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0811","odoope_toponyms.state_pe_081101",2365,173,"Paucartambo","081101",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1463
"state_pe_0811","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0811","odoope_toponyms.state_pe_081102",2366,173,"Caicay","081102",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1463
"state_pe_0811","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0811","odoope_toponyms.state_pe_081103",2367,173,"Challabamba","081103",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1463
"state_pe_0811","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0811","odoope_toponyms.state_pe_081104",2368,173,"Colquepata","081104",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1463
"state_pe_0811","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0811","odoope_toponyms.state_pe_081105",2369,173,"Huancarani","081105",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1463
"state_pe_0811","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0811","odoope_toponyms.state_pe_081106",2370,173,"Kosñipata","081106",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1463
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081201",2371,173,"Urcos","081201",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081202",2372,173,"Andahuaylillas","081202",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081203",2373,173,"Camanti","081203",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081204",2374,173,"Ccarhuayo","081204",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081205",2375,173,"Ccatca","081205",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081206",2376,173,"Cusipata","081206",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081207",2377,173,"Huaro","081207",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081208",2378,173,"Lucre","081208",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081209",2379,173,"Marcapata","081209",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081210",2380,173,"Ocongate","081210",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081211",2381,173,"Oropesa","081211",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0812","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0812","odoope_toponyms.state_pe_081212",2382,173,"Quiquijana","081212",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1464
"state_pe_0813","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0813","odoope_toponyms.state_pe_081301",2383,173,"Urubamba","081301",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1465
"state_pe_0813","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0813","odoope_toponyms.state_pe_081302",2384,173,"Chinchero","081302",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1465
"state_pe_0813","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0813","odoope_toponyms.state_pe_081303",2385,173,"Huayllabamba","081303",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1465
"state_pe_0813","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0813","odoope_toponyms.state_pe_081304",2386,173,"Machupicchu","081304",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1465
"state_pe_0813","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0813","odoope_toponyms.state_pe_081305",2387,173,"Maras","081305",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1465
"state_pe_0813","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0813","odoope_toponyms.state_pe_081306",2388,173,"Ollantaytambo","081306",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1465
"state_pe_0813","Distrito","base.state_pe_08","odoope_toponyms.state_pe_0813","odoope_toponyms.state_pe_081307",2389,173,"Yucay","081307",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,1465
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090101",2390,173,"Huancavelica","090101",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090102",2391,173,"Acobambilla","090102",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090103",2392,173,"Acoria","090103",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090104",2393,173,"Conayca","090104",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090105",2394,173,"Cuenca","090105",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090106",2395,173,"Huachocolpa","090106",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090107",2396,173,"Huayllahuara","090107",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090108",2397,173,"Izcuchaca","090108",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090109",2398,173,"Laria","090109",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090110",2399,173,"Manta","090110",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090111",2400,173,"Mariscal Cáceres","090111",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090112",2401,173,"Moya","090112",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090113",2402,173,"Nuevo Occoro","090113",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090114",2403,173,"Palca","090114",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090115",2404,173,"Pilchaca","090115",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090116",2405,173,"Vilca","090116",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090117",2406,173,"Yauli","090117",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090118",2407,173,"Ascensión","090118",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0901","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0901","odoope_toponyms.state_pe_090119",2408,173,"Huando","090119",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1466
"state_pe_0902","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0902","odoope_toponyms.state_pe_090201",2409,173,"Acobamba","090201",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1467
"state_pe_0902","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0902","odoope_toponyms.state_pe_090202",2410,173,"Andabamba","090202",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1467
"state_pe_0902","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0902","odoope_toponyms.state_pe_090203",2411,173,"Anta","090203",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1467
"state_pe_0902","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0902","odoope_toponyms.state_pe_090204",2412,173,"Caja","090204",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1467
"state_pe_0902","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0902","odoope_toponyms.state_pe_090205",2413,173,"Marcas","090205",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1467
"state_pe_0902","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0902","odoope_toponyms.state_pe_090206",2414,173,"Paucara","090206",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1467
"state_pe_0902","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0902","odoope_toponyms.state_pe_090207",2415,173,"Pomacocha","090207",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1467
"state_pe_0902","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0902","odoope_toponyms.state_pe_090208",2416,173,"Rosario","090208",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1467
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090301",2417,173,"Lircay","090301",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090302",2418,173,"Anchonga","090302",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090303",2419,173,"Callanmarca","090303",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090304",2420,173,"Ccochaccasa","090304",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090305",2421,173,"Chincho","090305",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090306",2422,173,"Congalla","090306",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090307",2423,173,"Huanca-Huanca","090307",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090308",2424,173,"Huayllay Grande","090308",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090309",2425,173,"Julcamarca","090309",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090310",2426,173,"San Antonio de Antaparco","090310",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090311",2427,173,"Santo Tomas de Pata","090311",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0903","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0903","odoope_toponyms.state_pe_090312",2428,173,"Secclla","090312",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1468
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090401",2429,173,"Castrovirreyna","090401",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090402",2430,173,"Arma","090402",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090403",2431,173,"Aurahua","090403",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090404",2432,173,"Capillas","090404",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090405",2433,173,"Chupamarca","090405",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090406",2434,173,"Cocas","090406",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090407",2435,173,"Huachos","090407",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090408",2436,173,"Huamatambo","090408",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090409",2437,173,"Mollepampa","090409",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090410",2438,173,"San Juan","090410",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090411",2439,173,"Santa Ana","090411",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090412",2440,173,"Tantara","090412",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0904","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0904","odoope_toponyms.state_pe_090413",2441,173,"Ticrapo","090413",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1469
"state_pe_0905","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0905","odoope_toponyms.state_pe_090501",2442,173,"Churcampa","090501",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1470
"state_pe_0905","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0905","odoope_toponyms.state_pe_090502",2443,173,"Anco","090502",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1470
"state_pe_0905","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0905","odoope_toponyms.state_pe_090503",2444,173,"Chinchihuasi","090503",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1470
"state_pe_0905","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0905","odoope_toponyms.state_pe_090504",2445,173,"El Carmen","090504",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1470
"state_pe_0905","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0905","odoope_toponyms.state_pe_090505",2446,173,"La Merced","090505",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1470
"state_pe_0905","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0905","odoope_toponyms.state_pe_090506",2447,173,"Locroja","090506",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1470
"state_pe_0905","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0905","odoope_toponyms.state_pe_090507",2448,173,"Paucarbamba","090507",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1470
"state_pe_0905","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0905","odoope_toponyms.state_pe_090508",2449,173,"San Miguel de Mayocc","090508",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1470
"state_pe_0905","Distrito","base.state_pe_09","odoope_toponyms.state_pe_0905","odoope_toponyms.state_pe_090509",2450,173,"San Pedro de Coris","090509",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,1470
