"fsm_parent_id","description","state_id","province_id","distrito_id","code_char","id","country_id","name","code","create_uid","create_date","write_uid","write_date","state_id-2","province_id-2"
"state_pe_0304","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0304","odoope_toponyms.state_pe_030409","_030409",1876,173,"Lucre","030409",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1416
"state_pe_0304","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0304","odoope_toponyms.state_pe_030410","_030410",1877,173,"Pocohuanca","030410",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1416
"state_pe_0304","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0304","odoope_toponyms.state_pe_030411","_030411",1878,173,"San Juan de Chacña","030411",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1416
"state_pe_0304","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0304","odoope_toponyms.state_pe_030412","_030412",1879,173,"Sañayca","030412",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1416
"state_pe_0304","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0304","odoope_toponyms.state_pe_030413","_030413",1880,173,"Soraya","030413",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1416
"state_pe_0304","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0304","odoope_toponyms.state_pe_030414","_030414",1881,173,"Tapairihua","030414",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1416
"state_pe_0304","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0304","odoope_toponyms.state_pe_030415","_030415",1882,173,"Tintay","030415",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1416
"state_pe_0304","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0304","odoope_toponyms.state_pe_030416","_030416",1883,173,"Toraya","030416",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1416
"state_pe_0304","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0304","odoope_toponyms.state_pe_030417","_030417",1884,173,"Yanaca","030417",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1416
"state_pe_0305","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0305","odoope_toponyms.state_pe_030501","_030501",1885,173,"Tambobamba","030501",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1417
"state_pe_0305","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0305","odoope_toponyms.state_pe_030502","_030502",1886,173,"Cotabambas","030502",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1417
"state_pe_0305","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0305","odoope_toponyms.state_pe_030503","_030503",1887,173,"Coyllurqui","030503",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1417
"state_pe_0305","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0305","odoope_toponyms.state_pe_030504","_030504",1888,173,"Haquira","030504",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1417
"state_pe_0305","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0305","odoope_toponyms.state_pe_030505","_030505",1889,173,"Mara","030505",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1417
"state_pe_0305","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0305","odoope_toponyms.state_pe_030506","_030506",1890,173,"Challhuahuacho","030506",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1417
"state_pe_0306","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0306","odoope_toponyms.state_pe_030601","_030601",1891,173,"Chincheros","030601",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1418
"state_pe_0306","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0306","odoope_toponyms.state_pe_030602","_030602",1892,173,"Anco_Huallo","030602",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1418
"state_pe_0306","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0306","odoope_toponyms.state_pe_030603","_030603",1893,173,"Cocharcas","030603",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1418
"state_pe_0306","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0306","odoope_toponyms.state_pe_030604","_030604",1894,173,"Huaccana","030604",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1418
"state_pe_0306","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0306","odoope_toponyms.state_pe_030605","_030605",1895,173,"Ocobamba","030605",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1418
"state_pe_0306","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0306","odoope_toponyms.state_pe_030606","_030606",1896,173,"Ongoy","030606",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1418
"state_pe_0306","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0306","odoope_toponyms.state_pe_030607","_030607",1897,173,"Uranmarca","030607",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1418
"state_pe_0306","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0306","odoope_toponyms.state_pe_030608","_030608",1898,173,"Ranracancha","030608",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1418
"state_pe_0306","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0306","odoope_toponyms.state_pe_030609","_030609",1899,173,"Rocchacc","030609",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1418
"state_pe_0306","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0306","odoope_toponyms.state_pe_030610","_030610",1900,173,"El Porvenir","030610",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1418
"state_pe_0306","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0306","odoope_toponyms.state_pe_030611","_030611",1901,173,"Los Chankas","030611",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1418
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030701","_030701",1902,173,"Chuquibambilla","030701",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030702","_030702",1903,173,"Curpahuasi","030702",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030703","_030703",1904,173,"Gamarra","030703",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030704","_030704",1905,173,"Huayllati","030704",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030705","_030705",1906,173,"Mamara","030705",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030706","_030706",1907,173,"Micaela Bastidas","030706",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030707","_030707",1908,173,"Pataypampa","030707",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030708","_030708",1909,173,"Progreso","030708",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030709","_030709",1910,173,"San Antonio","030709",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030710","_030710",1911,173,"Santa Rosa","030710",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030711","_030711",1912,173,"Turpay","030711",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030712","_030712",1913,173,"Vilcabamba","030712",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030713","_030713",1914,173,"Virundo","030713",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0307","Distrito","base.state_pe_03","odoope_toponyms.state_pe_0307","odoope_toponyms.state_pe_030714","_030714",1915,173,"Curasco","030714",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,1419
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040101","_040101",1916,173,"Arequipa","040101",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040102","_040102",1917,173,"Alto Selva Alegre","040102",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040103","_040103",1918,173,"Cayma","040103",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040104","_040104",1919,173,"Cerro Colorado","040104",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040105","_040105",1920,173,"Characato","040105",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040106","_040106",1921,173,"Chiguata","040106",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040107","_040107",1922,173,"Jacobo Hunter","040107",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040108","_040108",1923,173,"La Joya","040108",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040109","_040109",1924,173,"Mariano Melgar","040109",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040110","_040110",1925,173,"Miraflores","040110",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040111","_040111",1926,173,"Mollebaya","040111",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040112","_040112",1927,173,"Paucarpata","040112",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040113","_040113",1928,173,"Pocsi","040113",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040114","_040114",1929,173,"Polobaya","040114",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040115","_040115",1930,173,"Quequeña","040115",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040116","_040116",1931,173,"Sabandia","040116",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040117","_040117",1932,173,"Sachaca","040117",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040118","_040118",1933,173,"San Juan de Siguas","040118",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040119","_040119",1934,173,"San Juan de Tarucani","040119",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040120","_040120",1935,173,"Santa Isabel de Siguas","040120",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040121","_040121",1936,173,"Santa Rita de Siguas","040121",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040122","_040122",1937,173,"Socabaya","040122",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040123","_040123",1938,173,"Tiabaya","040123",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040124","_040124",1939,173,"Uchumayo","040124",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040125","_040125",1940,173,"Vitor","040125",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040126","_040126",1941,173,"Yanahuara","040126",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040127","_040127",1942,173,"Yarabamba","040127",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040128","_040128",1943,173,"Yura","040128",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0401","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0401","odoope_toponyms.state_pe_040129","_040129",1944,173,"José Luis Bustamante Y Rivero","040129",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1420
"state_pe_0402","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0402","odoope_toponyms.state_pe_040201","_040201",1945,173,"Camaná","040201",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1421
"state_pe_0402","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0402","odoope_toponyms.state_pe_040202","_040202",1946,173,"José María Quimper","040202",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1421
"state_pe_0402","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0402","odoope_toponyms.state_pe_040203","_040203",1947,173,"Mariano Nicolás Valcárcel","040203",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1421
"state_pe_0402","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0402","odoope_toponyms.state_pe_040204","_040204",1948,173,"Mariscal Cáceres","040204",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1421
"state_pe_0402","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0402","odoope_toponyms.state_pe_040205","_040205",1949,173,"Nicolás de Pierola","040205",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1421
"state_pe_0402","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0402","odoope_toponyms.state_pe_040206","_040206",1950,173,"Ocoña","040206",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1421
"state_pe_0402","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0402","odoope_toponyms.state_pe_040207","_040207",1951,173,"Quilca","040207",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1421
"state_pe_0402","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0402","odoope_toponyms.state_pe_040208","_040208",1952,173,"Samuel Pastor","040208",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1421
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040301","_040301",1953,173,"Caravelí","040301",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040302","_040302",1954,173,"Acarí","040302",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040303","_040303",1955,173,"Atico","040303",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040304","_040304",1956,173,"Atiquipa","040304",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040305","_040305",1957,173,"Bella Unión","040305",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040306","_040306",1958,173,"Cahuacho","040306",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040307","_040307",1959,173,"Chala","040307",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040308","_040308",1960,173,"Chaparra","040308",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040309","_040309",1961,173,"Huanuhuanu","040309",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040310","_040310",1962,173,"Jaqui","040310",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040311","_040311",1963,173,"Lomas","040311",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040312","_040312",1964,173,"Quicacha","040312",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0403","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0403","odoope_toponyms.state_pe_040313","_040313",1965,173,"Yauca","040313",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1422
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040401","_040401",1966,173,"Aplao","040401",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040402","_040402",1967,173,"Andagua","040402",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040403","_040403",1968,173,"Ayo","040403",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040404","_040404",1969,173,"Chachas","040404",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040405","_040405",1970,173,"Chilcaymarca","040405",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040406","_040406",1971,173,"Choco","040406",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040407","_040407",1972,173,"Huancarqui","040407",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040408","_040408",1973,173,"Machaguay","040408",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040409","_040409",1974,173,"Orcopampa","040409",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040410","_040410",1975,173,"Pampacolca","040410",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040411","_040411",1976,173,"Tipan","040411",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040412","_040412",1977,173,"Uñon","040412",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040413","_040413",1978,173,"Uraca","040413",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0404","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0404","odoope_toponyms.state_pe_040414","_040414",1979,173,"Viraco","040414",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1423
"state_pe_0405","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0405","odoope_toponyms.state_pe_040501","_040501",1980,173,"Chivay","040501",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1424
"state_pe_0405","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0405","odoope_toponyms.state_pe_040502","_040502",1981,173,"Achoma","040502",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1424
"state_pe_0405","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0405","odoope_toponyms.state_pe_040503","_040503",1982,173,"Cabanaconde","040503",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1424
"state_pe_0405","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0405","odoope_toponyms.state_pe_040504","_040504",1983,173,"Callalli","040504",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1424
"state_pe_0405","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0405","odoope_toponyms.state_pe_040505","_040505",1984,173,"Caylloma","040505",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1424
"state_pe_0405","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0405","odoope_toponyms.state_pe_040506","_040506",1985,173,"Coporaque","040506",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1424
"state_pe_0405","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0405","odoope_toponyms.state_pe_040507","_040507",1986,173,"Huambo","040507",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1424
"state_pe_0405","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0405","odoope_toponyms.state_pe_040508","_040508",1987,173,"Huanca","040508",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1424
"state_pe_0405","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0405","odoope_toponyms.state_pe_040509","_040509",1988,173,"Ichupampa","040509",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1424
"state_pe_0405","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0405","odoope_toponyms.state_pe_040510","_040510",1989,173,"Lari","040510",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1424
"state_pe_0405","Distrito","base.state_pe_04","odoope_toponyms.state_pe_0405","odoope_toponyms.state_pe_040511","_040511",1990,173,"Lluta","040511",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,1424
